pillar,pattern,file,line,context
P2_Z6,\\mathbb\{Z\}_6|Z_6|Z6,/Users/igor/ClaudeAI/EDC_Project/elastic-diffusive-cosmology_repo/edc_book_2/src/sections/02_frozen_regime_foundations.tex,50,The Z6 Program (Chapter~3) and subsequent chapters assume that particle profiles are
P2_Z6,\\mathbb\{Z\}_6|Z_6|Z6,/Users/igor/ClaudeAI/EDC_Project/elastic-diffusive-cosmology_repo/edc_book_2/src/sections/02_frozen_regime_foundations.tex,67,\textbf{THEN} Z6 proofs (Chapter~3) apply without tuning \\
P2_Z6,\\mathbb\{Z\}_6|Z_6|Z6,/Users/igor/ClaudeAI/EDC_Project/elastic-diffusive-cosmology_repo/edc_book_2/src/sections/02_frozen_regime_foundations.tex,941,% 2.11 INTEGRATION MAP → Z6 AND LATER CHAPTERS
P2_Z6,\\mathbb\{Z\}_6|Z_6|Z6,/Users/igor/ClaudeAI/EDC_Project/elastic-diffusive-cosmology_repo/edc_book_2/src/sections/02_frozen_regime_foundations.tex,943,\section{Integration Map: What Z6 and Later Chapters Consume}
P2_Z6,\\mathbb\{Z\}_6|Z_6|Z6,/Users/igor/ClaudeAI/EDC_Project/elastic-diffusive-cosmology_repo/edc_book_2/src/sections/02_frozen_regime_foundations.tex,957,\textbf{Chapter 3 (Z6 Program) consumes:}
P2_Z6,\\mathbb\{Z\}_6|Z_6|Z6,/Users/igor/ClaudeAI/EDC_Project/elastic-diffusive-cosmology_repo/edc_book_2/src/sections/02_frozen_regime_foundations.tex,961,\item $\mathbb{Z}_6$ symmetry → derives from hexagonal lattice in frozen regime
P2_Z6,\\mathbb\{Z\}_6|Z_6|Z6,/Users/igor/ClaudeAI/EDC_Project/elastic-diffusive-cosmology_repo/edc_book_2/src/sections/02_frozen_regime_foundations.tex,966,\item Ch.~4 (Electroweak): Uses $\mathbb{Z}_6$ structure for $\sin^2\theta_W$
P2_Z6,\\mathbb\{Z\}_6|Z_6|Z6,/Users/igor/ClaudeAI/EDC_Project/elastic-diffusive-cosmology_repo/edc_book_2/src/sections/02_frozen_regime_foundations.tex,979,"\item \textbf{Neutron lifetime:} Requires additional derivation (see Z6 Program, Chapter~3)"
P2_Z6,\\mathbb\{Z\}_6|Z_6|Z6,/Users/igor/ClaudeAI/EDC_Project/elastic-diffusive-cosmology_repo/edc_book_2/src/sections/02_frozen_regime_foundations.tex,982,\subsection{Forward Reference to Z6}
P2_Z6,\\mathbb\{Z\}_6|Z_6|Z6,/Users/igor/ClaudeAI/EDC_Project/elastic-diffusive-cosmology_repo/edc_book_2/src/sections/02_frozen_regime_foundations.tex,984,The Z6 Program (Chapter~3) provides the \textbf{mathematical proofs} that transform the
P2_Z6,\\mathbb\{Z\}_6|Z_6|Z6,/Users/igor/ClaudeAI/EDC_Project/elastic-diffusive-cosmology_repo/edc_book_2/src/sections/02_frozen_regime_foundations.tex,988,\item \textbf{Proton stability:} Z6 proves Y-junction is unique topological minimum
P2_Z6,\\mathbb\{Z\}_6|Z_6|Z6,/Users/igor/ClaudeAI/EDC_Project/elastic-diffusive-cosmology_repo/edc_book_2/src/sections/02_frozen_regime_foundations.tex,989,\item \textbf{Color confinement:} Z6 proves flux tubes cannot separate
P2_Z6,\\mathbb\{Z\}_6|Z_6|Z6,/Users/igor/ClaudeAI/EDC_Project/elastic-diffusive-cosmology_repo/edc_book_2/src/sections/02_frozen_regime_foundations.tex,990,\item \textbf{Neutron instability:} Z6 identifies neutron as lattice dislocation
P2_Z6,\\mathbb\{Z\}_6|Z_6|Z6,/Users/igor/ClaudeAI/EDC_Project/elastic-diffusive-cosmology_repo/edc_book_2/src/sections/02_frozen_regime_foundations.tex,994,"Z6 provides the \emph{mathematical derivations} (topological theorems, stability proofs)."
P2_Z6,\\mathbb\{Z\}_6|Z_6|Z6,/Users/igor/ClaudeAI/EDC_Project/elastic-diffusive-cosmology_repo/edc_book_2/src/sections/13_summary.tex,115,\subsection{\texorpdfstring{Forward to Chapter 2: The $\mathbb{Z}_6$ Program}{Forward to Chapter 2: The Z6 Program}}
P2_Z6,\\mathbb\{Z\}_6|Z_6|Z6,/Users/igor/ClaudeAI/EDC_Project/elastic-diffusive-cosmology_repo/edc_book_2/src/sections/13_summary.tex,118,\textbf{Chapter~2: The $\mathbb{Z}_6$ Program}. Specifically:
P2_Z6,\\mathbb\{Z\}_6|Z_6|Z6,/Users/igor/ClaudeAI/EDC_Project/elastic-diffusive-cosmology_repo/edc_book_2/src/sections/13_summary.tex,125,\emph{derived} from $\mathbb{Z}_6$-invariant boundary conditions.
P2_Z6,\\mathbb\{Z\}_6|Z_6|Z6,/Users/igor/ClaudeAI/EDC_Project/elastic-diffusive-cosmology_repo/edc_book_2/src/sections/13_summary.tex,128,\item \textbf{Why color confinement?} The $\mathbb{Z}_3$ subgroup of $\mathbb{Z}_6$
P2_Z6,\\mathbb\{Z\}_6|Z_6|Z6,/Users/igor/ClaudeAI/EDC_Project/elastic-diffusive-cosmology_repo/edc_book_2/src/sections/07_ckm_cp.tex,15,This chapter applies the $\mathbb{Z}_6 = \mathbb{Z}_2 \times \mathbb{Z}_3$ symmetry analysis
P2_Z6,\\mathbb\{Z\}_6|Z_6|Z6,/Users/igor/ClaudeAI/EDC_Project/elastic-diffusive-cosmology_repo/edc_book_2/src/sections/07_ckm_cp.tex,38,\item \textbf{5D cause:} Generation separation along $z$; $\mathbb{Z}_6$ discrete structure.
P2_Z6,\\mathbb\{Z\}_6|Z_6|Z6,/Users/igor/ClaudeAI/EDC_Project/elastic-diffusive-cosmology_repo/edc_book_2/src/sections/07_ckm_cp.tex,76,The $\mathbb{Z}_6 = \mathbb{Z}_2 \times \mathbb{Z}_3$ lattice structure introduces
P2_Z6,\\mathbb\{Z\}_6|Z_6|Z6,/Users/igor/ClaudeAI/EDC_Project/elastic-diffusive-cosmology_repo/edc_book_2/src/sections/07_ckm_cp.tex,114,\item[Attempt 4: $\mathbb{Z}_6 = \mathbb{Z}_2 \times \mathbb{Z}_3$ refinement \tagDc{}:]
P2_Z6,\\mathbb\{Z\}_6|Z_6|Z6,/Users/igor/ClaudeAI/EDC_Project/elastic-diffusive-cosmology_repo/edc_book_2/src/sections/07_ckm_cp.tex,404,\item \textbf{$\mathbb{Z}_2$ generation selection from $\mathbb{Z}_6$:}
P2_Z6,\\mathbb\{Z\}_6|Z_6|Z6,/Users/igor/ClaudeAI/EDC_Project/elastic-diffusive-cosmology_repo/edc_book_2/src/sections/07_ckm_cp.tex,405,The $\mathbb{Z}_2 \subset \mathbb{Z}_6$ factor distinguishes even/odd
P2_Z6,\\mathbb\{Z\}_6|Z_6|Z6,/Users/igor/ClaudeAI/EDC_Project/elastic-diffusive-cosmology_repo/edc_book_2/src/sections/07_ckm_cp.tex,944,\item Complex phases in the $\mathbb{Z}_6$ lattice structure
P2_Z6,\\mathbb\{Z\}_6|Z_6|Z6,/Users/igor/ClaudeAI/EDC_Project/elastic-diffusive-cosmology_repo/edc_book_2/src/sections/07_ckm_cp.tex,1059,If no controlled perturbation of $\mathbb{Z}_6$ geometry can produce
P2_Z6,\\mathbb\{Z\}_6|Z_6|Z6,/Users/igor/ClaudeAI/EDC_Project/elastic-diffusive-cosmology_repo/edc_book_2/src/sections/07_ckm_cp.tex,1097,% Include Attempt 4: Z6 Refinement for delta
P2_Z6,\\mathbb\{Z\}_6|Z_6|Z6,/Users/igor/ClaudeAI/EDC_Project/elastic-diffusive-cosmology_repo/edc_book_2/src/sections/ch7_z2_parity_origin.tex,115,\item \textbf{Phase:} $\arg(V_{ub})$ from $\mathbb{Z}_6 = \mathbb{Z}_2 \times \mathbb{Z}_3$
P2_Z6,\\mathbb\{Z\}_6|Z_6|Z6,/Users/igor/ClaudeAI/EDC_Project/elastic-diffusive-cosmology_repo/edc_book_2/src/sections/ch7_z2_parity_origin.tex,121,"$\mathbb{Z}_6$ framework, with the sign selection reducing the discrete ambiguity."
P2_Z6,\\mathbb\{Z\}_6|Z_6|Z6,/Users/igor/ClaudeAI/EDC_Project/elastic-diffusive-cosmology_repo/edc_book_2/src/sections/ch11_gf_full_closure_plan.tex,149,\item $\sin^2\theta_W = 1/4$ (EDC-derived from $\mathbb{Z}_6$ counting)
P2_Z6,\\mathbb\{Z\}_6|Z_6|Z6,/Users/igor/ClaudeAI/EDC_Project/elastic-diffusive-cosmology_repo/edc_book_2/src/sections/ch11_gf_full_closure_plan.tex,189,Independent derivation from $\mathbb{Z}_6$ subgroup counting (Ch.~\ref{ch:z6_program}).
P2_Z6,\\mathbb\{Z\}_6|Z_6|Z6,/Users/igor/ClaudeAI/EDC_Project/elastic-diffusive-cosmology_repo/edc_book_2/src/sections/ch6_pmns_attempt4_1_derive_epsilon.tex,33,"$\sqrt{2}$, which appears naturally in projections from $\mathbb{Z}_6$ to the brane."
P2_Z6,\\mathbb\{Z\}_6|Z_6|Z6,/Users/igor/ClaudeAI/EDC_Project/elastic-diffusive-cosmology_repo/edc_book_2/src/sections/ch6_pmns_attempt4_1_derive_epsilon.tex,126,\item $\theta_{23}$: derived from $\mathbb{Z}_6$ geometry \tagDc{}
P2_Z6,\\mathbb\{Z\}_6|Z_6|Z6,/Users/igor/ClaudeAI/EDC_Project/elastic-diffusive-cosmology_repo/edc_book_2/src/sections/ch6_pmns_attempt4_1_derive_epsilon.tex,160,$\mathbb{Z}_6$ $\theta_{23}$ gives a near-complete asymmetric PMNS pattern
P2_Z6,\\mathbb\{Z\}_6|Z_6|Z6,/Users/igor/ClaudeAI/EDC_Project/elastic-diffusive-cosmology_repo/edc_book_2/src/sections/ch20_epistemic_summary_closure_status.tex,287,$\mathbb{Z}_6$ symmetry & Hexagonal brane geometry & $\sin^2\theta_W = 1/4$ derivation in Ch3 & \tagI{} \\
P2_Z6,\\mathbb\{Z\}_6|Z_6|Z6,/Users/igor/ClaudeAI/EDC_Project/elastic-diffusive-cosmology_repo/edc_book_2/src/sections/ch20_epistemic_summary_closure_status.tex,297,"\item Part~I establishes geometric primitives ($\sigma$, $r_e$, $\mathbb{Z}_6$)"
P2_Z6,\\mathbb\{Z\}_6|Z_6|Z6,/Users/igor/ClaudeAI/EDC_Project/elastic-diffusive-cosmology_repo/edc_book_2/src/sections/ch20_epistemic_summary_closure_status.tex,496,$\sin^2\theta_W = 1/4$ from $\mathbb{Z}_6$ counting [Der] &
P2_Z6,\\mathbb\{Z\}_6|Z_6|Z6,/Users/igor/ClaudeAI/EDC_Project/elastic-diffusive-cosmology_repo/edc_book_2/src/sections/ch20_epistemic_summary_closure_status.tex,541,\texttt{repro/scripts/repro\_sin2\_z6\_verify.py} & $\sin^2\theta_W = 1/4$ from $\mathbb{Z}_6$ \\
P2_Z6,\\mathbb\{Z\}_6|Z_6|Z6,/Users/igor/ClaudeAI/EDC_Project/elastic-diffusive-cosmology_repo/edc_book_2/src/sections/ch6_pmns_attempt4_2_theta12_origin.tex,31,"In $\mathbb{Z}_6$-symmetric 5D geometry, the projection from bulk to brane involves"
P2_Z6,\\mathbb\{Z\}_6|Z_6|Z6,/Users/igor/ClaudeAI/EDC_Project/elastic-diffusive-cosmology_repo/edc_book_2/src/sections/ch6_pmns_attempt4_2_theta12_origin.tex,81,With $\theta_{23}$ from $\mathbb{Z}_6$ geometry~\tagDc{} and $\varepsilon = \lambda/\sqrt{2}$~[BL$\to$Dc]:
P2_Z6,\\mathbb\{Z\}_6|Z_6|Z6,/Users/igor/ClaudeAI/EDC_Project/elastic-diffusive-cosmology_repo/edc_book_2/src/sections/ch6_pmns_attempt4_2_theta12_origin.tex,167,\item $\theta_{23}$: GREEN \tagDc{} --- $\sin^2\theta_{23} = 0.564$ from $\mathbb{Z}_6$
P2_Z6,\\mathbb\{Z\}_6|Z_6|Z6,/Users/igor/ClaudeAI/EDC_Project/elastic-diffusive-cosmology_repo/edc_book_2/src/sections/ch6_pmns_attempt4_2_theta12_origin.tex,184,($\theta_{23}$: $\mathbb{Z}_6$; $\theta_{13}$: $\lambda/\sqrt{2}$;
P2_Z6,\\mathbb\{Z\}_6|Z_6|Z6,/Users/igor/ClaudeAI/EDC_Project/elastic-diffusive-cosmology_repo/edc_book_2/src/sections/ch6_pmns_attempt4_menu.tex,10,Attempts~2 and~3 established that (i)~$\theta_{23}$ emerges from $\mathbb{Z}_6$
P2_Z6,\\mathbb\{Z\}_6|Z_6|Z6,/Users/igor/ClaudeAI/EDC_Project/elastic-diffusive-cosmology_repo/edc_book_2/src/sections/ch6_pmns_attempt4_menu.tex,24,"where $\theta_{23}^0$ is fixed from $\mathbb{Z}_6$ geometry~\tagDc{}, $\theta_{12}^0$"
P2_Z6,\\mathbb\{Z\}_6|Z_6|Z6,/Users/igor/ClaudeAI/EDC_Project/elastic-diffusive-cosmology_repo/edc_book_2/src/sections/ch6_pmns_attempt4_menu.tex,110,\item $\theta_{23}^0 = 48.7°$: \textbf{Derived [Dc]} from $\mathbb{Z}_6$ geometry (Attempt~2)
P2_Z6,\\mathbb\{Z\}_6|Z_6|Z6,/Users/igor/ClaudeAI/EDC_Project/elastic-diffusive-cosmology_repo/edc_book_2/src/sections/ch6_pmns_attempt4_menu.tex,187,\item $\theta_{23}$: derived from $\mathbb{Z}_6$ geometry [Dc]
P2_Z6,\\mathbb\{Z\}_6|Z_6|Z6,/Users/igor/ClaudeAI/EDC_Project/elastic-diffusive-cosmology_repo/edc_book_2/src/sections/11_gf_pathway.tex,34,once $\sin^2\theta_W = 1/4$ is derived from $\mathbb{Z}_6$ geometry. See
P2_Z6,\\mathbb\{Z\}_6|Z_6|Z6,/Users/igor/ClaudeAI/EDC_Project/elastic-diffusive-cosmology_repo/edc_book_2/src/sections/04b_proton_anchor.tex,48,"\textbf{Note:} The full proof of this proposition is given in \textbf{Chapter~2} (The $\mathbb{Z}_6$ Program),"
P2_Z6,\\mathbb\{Z\}_6|Z_6|Z6,/Users/igor/ClaudeAI/EDC_Project/elastic-diffusive-cosmology_repo/edc_book_2/src/sections/04b_proton_anchor.tex,53,\subsubsection{Forward Reference: The $\mathbb{Z}_6$ Program (Chapter 2)}
P2_Z6,\\mathbb\{Z\}_6|Z_6|Z6,/Users/igor/ClaudeAI/EDC_Project/elastic-diffusive-cosmology_repo/edc_book_2/src/sections/04b_proton_anchor.tex,56,"(``The $\mathbb{Z}_6$ Program''), we provide the complete geometric derivation of \emph{why} this is true."
P2_Z6,\\mathbb\{Z\}_6|Z_6|Z6,/Users/igor/ClaudeAI/EDC_Project/elastic-diffusive-cosmology_repo/edc_book_2/src/sections/04b_proton_anchor.tex,61,\item The 120° Steiner angles are geometrically \emph{inevitable} from $\mathbb{Z}_6$-invariant boundary conditions
P2_Z6,\\mathbb\{Z\}_6|Z_6|Z6,/Users/igor/ClaudeAI/EDC_Project/elastic-diffusive-cosmology_repo/edc_book_2/src/sections/04b_proton_anchor.tex,105,The core stability claims are now \textbf{derived} in Chapter~2 via the $\mathbb{Z}_6$ Program.
P2_Z6,\\mathbb\{Z\}_6|Z_6|Z6,/Users/igor/ClaudeAI/EDC_Project/elastic-diffusive-cosmology_repo/edc_book_2/src/sections/05_three_generations.tex,15,\item An identification linking the $\mathbb{Z}_3$ subgroup of $\mathbb{Z}_6$ to
P2_Z6,\\mathbb\{Z\}_6|Z_6|Z6,/Users/igor/ClaudeAI/EDC_Project/elastic-diffusive-cosmology_repo/edc_book_2/src/sections/05_three_generations.tex,40,\item \textbf{5D cause:} $\mathbb{Z}_6 = \mathbb{Z}_2 \times \mathbb{Z}_3$ symmetry of hexagonal flux lattice.
P2_Z6,\\mathbb\{Z\}_6|Z_6|Z6,/Users/igor/ClaudeAI/EDC_Project/elastic-diffusive-cosmology_repo/edc_book_2/src/sections/05_three_generations.tex,66,"circle packing, a classical result in plane geometry \tagDc{}/\tagP{}. This lattice has $\mathbb{Z}_6$"
P2_Z6,\\mathbb\{Z\}_6|Z_6|Z6,/Users/igor/ClaudeAI/EDC_Project/elastic-diffusive-cosmology_repo/edc_book_2/src/sections/05_three_generations.tex,69,\textbf{Step 3: $\mathbb{Z}_6$ factorizes into $\mathbb{Z}_2 \times \mathbb{Z}_3$.}
P2_Z6,\\mathbb\{Z\}_6|Z_6|Z6,/Users/igor/ClaudeAI/EDC_Project/elastic-diffusive-cosmology_repo/edc_book_2/src/sections/05_three_generations.tex,70,Group theory tells us that $\mathbb{Z}_6 = \mathbb{Z}_2 \times \mathbb{Z}_3$ \tagM{}.
P2_Z6,\\mathbb\{Z\}_6|Z_6|Z6,/Users/igor/ClaudeAI/EDC_Project/elastic-diffusive-cosmology_repo/edc_book_2/src/sections/05_three_generations.tex,112,\mathbb{Z}_6 = \mathbb{Z}_2 \times \mathbb{Z}_3
P2_Z6,\\mathbb\{Z\}_6|Z_6|Z6,/Users/igor/ClaudeAI/EDC_Project/elastic-diffusive-cosmology_repo/edc_book_2/src/sections/05_three_generations.tex,115,\label{eq:ch5_z6_factor}
P2_Z6,\\mathbb\{Z\}_6|Z_6|Z6,/Users/igor/ClaudeAI/EDC_Project/elastic-diffusive-cosmology_repo/edc_book_2/src/sections/05_three_generations.tex,193,"In the EDC picture, the brane's $\mathbb{Z}_6$ hexagonal symmetry contains a"
P2_Z6,\\mathbb\{Z\}_6|Z_6|Z6,/Users/igor/ClaudeAI/EDC_Project/elastic-diffusive-cosmology_repo/edc_book_2/src/sections/05_three_generations.tex,208,Hexagonal symmetry guarantees $\mathbb{Z}_6$ rotational invariance \tagDc{}:
P2_Z6,\\mathbb\{Z\}_6|Z_6|Z6,/Users/igor/ClaudeAI/EDC_Project/elastic-diffusive-cosmology_repo/edc_book_2/src/sections/05_three_generations.tex,210,\text{Hexagonal lattice} \;\xrightarrow{\text{rotation group}}\; \mathbb{Z}_6
P2_Z6,\\mathbb\{Z\}_6|Z_6|Z6,/Users/igor/ClaudeAI/EDC_Project/elastic-diffusive-cosmology_repo/edc_book_2/src/sections/05_three_generations.tex,211,\label{eq:ch5_hex_to_z6}
P2_Z6,\\mathbb\{Z\}_6|Z_6|Z6,/Users/igor/ClaudeAI/EDC_Project/elastic-diffusive-cosmology_repo/edc_book_2/src/sections/05_three_generations.tex,214,The factorization $\mathbb{Z}_6 = \mathbb{Z}_2 \times \mathbb{Z}_3$ is pure
P2_Z6,\\mathbb\{Z\}_6|Z_6|Z6,/Users/igor/ClaudeAI/EDC_Project/elastic-diffusive-cosmology_repo/edc_book_2/src/sections/05_three_generations.tex,230,$\mathbb{Z}_6$ from hexagons & Yes & \textcolor{green!50!black}{\textbf{GREEN}} & 2D packing + energy min \tagDc{}/\tagP{} \\
P2_Z6,\\mathbb\{Z\}_6|Z_6|Z6,/Users/igor/ClaudeAI/EDC_Project/elastic-diffusive-cosmology_repo/edc_book_2/src/sections/05_three_generations.tex,231,$\mathbb{Z}_6 = \mathbb{Z}_2 \times \mathbb{Z}_3$ & Yes & \textcolor{green!50!black}{\textbf{GREEN}} & Pure group theory \tagM{} \\
P2_Z6,\\mathbb\{Z\}_6|Z_6|Z6,/Users/igor/ClaudeAI/EDC_Project/elastic-diffusive-cosmology_repo/edc_book_2/src/sections/05_three_generations.tex,249,The $\mathbb{Z}_6 = \mathbb{Z}_2 \times \mathbb{Z}_3$ factorization is mathematically
P2_Z6,\\mathbb\{Z\}_6|Z_6|Z6,/Users/igor/ClaudeAI/EDC_Project/elastic-diffusive-cosmology_repo/edc_book_2/src/sections/05_three_generations.tex,348,of the brane's $\mathbb{Z}_6$).
P2_Z6,\\mathbb\{Z\}_6|Z_6|Z6,/Users/igor/ClaudeAI/EDC_Project/elastic-diffusive-cosmology_repo/edc_book_2/src/sections/05_three_generations.tex,361,Independent of $\mathbb{Z}_6$ & Unknown & \textcolor{orange!80!black}{\textbf{YELLOW}} & Could be compatible or redundant \\
P2_Z6,\\mathbb\{Z\}_6|Z_6|Z6,/Users/igor/ClaudeAI/EDC_Project/elastic-diffusive-cosmology_repo/edc_book_2/src/sections/05_three_generations.tex,396,A: $\mathbb{Z}_3 \subset \mathbb{Z}_6$ & Partial \tagI{} & No & \textcolor{orange!80!black}{\textbf{YELLOW}} (OPR-03) \\
P2_Z6,\\mathbb\{Z\}_6|Z_6|Z6,/Users/igor/ClaudeAI/EDC_Project/elastic-diffusive-cosmology_repo/edc_book_2/src/sections/05_three_generations.tex,512,\item Chapter 2: Hexagonal packing $\Rightarrow$ $\mathbb{Z}_6$ symmetry \tagDc{}
P2_Z6,\\mathbb\{Z\}_6|Z_6|Z6,/Users/igor/ClaudeAI/EDC_Project/elastic-diffusive-cosmology_repo/edc_book_2/src/sections/05_three_generations.tex,526,\item[\textbf{IF}] Hexagonal packing produces $\mathbb{Z}_6$ symmetry \tagDc{}
P2_Z6,\\mathbb\{Z\}_6|Z_6|Z6,/Users/igor/ClaudeAI/EDC_Project/elastic-diffusive-cosmology_repo/edc_book_2/src/sections/05_three_generations.tex,527,\item[\textbf{AND}] $\mathbb{Z}_6 = \mathbb{Z}_2 \times \mathbb{Z}_3$ factorization \tagM{}
P2_Z6,\\mathbb\{Z\}_6|Z_6|Z6,/Users/igor/ClaudeAI/EDC_Project/elastic-diffusive-cosmology_repo/edc_book_2/src/sections/05_three_generations.tex,556,"$\mathbb{Z}_6 = \mathbb{Z}_2 \times \mathbb{Z}_3$ has cardinality 3,"
P2_Z6,\\mathbb\{Z\}_6|Z_6|Z6,/Users/igor/ClaudeAI/EDC_Project/elastic-diffusive-cosmology_repo/edc_book_2/src/sections/05_three_generations.tex,585,$\mathbb{Z}_6$ from hexagonal packing & \tagDc{}/\tagP{} & Ch.~2 (2D packing + energy min) \\
P2_Z6,\\mathbb\{Z\}_6|Z_6|Z6,/Users/igor/ClaudeAI/EDC_Project/elastic-diffusive-cosmology_repo/edc_book_2/src/sections/05_three_generations.tex,586,$\mathbb{Z}_6 = \mathbb{Z}_2 \times \mathbb{Z}_3$ & \tagM{} & Group theory \\
P2_Z6,\\mathbb\{Z\}_6|Z_6|Z6,/Users/igor/ClaudeAI/EDC_Project/elastic-diffusive-cosmology_repo/edc_book_2/src/sections/ch10_electroweak_bridge.tex,464,\item Ch.~3 (Electroweak Parameters): $\sin^2\theta_W = 1/4$ from $\mathbb{Z}_6$ \tagI{}
P2_Z6,\\mathbb\{Z\}_6|Z_6|Z6,/Users/igor/ClaudeAI/EDC_Project/elastic-diffusive-cosmology_repo/edc_book_2/src/sections/06_neutrinos_edge_modes.tex,13,\item Three flavors from $\mathbb{Z}_3 \subset \mathbb{Z}_6$ mode structure \tagI{}
P2_Z6,\\mathbb\{Z\}_6|Z_6|Z6,/Users/igor/ClaudeAI/EDC_Project/elastic-diffusive-cosmology_repo/edc_book_2/src/sections/06_neutrinos_edge_modes.tex,108,\item Ch.~\ref{ch:three_generations}: $\mathbb{Z}_6 = \mathbb{Z}_2 \times \mathbb{Z}_3$ lattice symmetry
P2_Z6,\\mathbb\{Z\}_6|Z_6|Z6,/Users/igor/ClaudeAI/EDC_Project/elastic-diffusive-cosmology_repo/edc_book_2/src/sections/06_neutrinos_edge_modes.tex,118,\item \textbf{IF} $\mathbb{Z}_6$ discrete overlap computed \textbf{THEN} $\theta_{23} \approx 45°$ \tagDc{}
P2_Z6,\\mathbb\{Z\}_6|Z_6|Z6,/Users/igor/ClaudeAI/EDC_Project/elastic-diffusive-cosmology_repo/edc_book_2/src/sections/06_neutrinos_edge_modes.tex,193,$\mathbb{Z}_3$ flavor count & Hexagonal $\mathbb{Z}_6 = \mathbb{Z}_2 \times \mathbb{Z}_3$ &
P2_Z6,\\mathbb\{Z\}_6|Z_6|Z6,/Users/igor/ClaudeAI/EDC_Project/elastic-diffusive-cosmology_repo/edc_book_2/src/sections/06_neutrinos_edge_modes.tex,317,\item Top view of hexagonal lattice showing $\mathbb{Z}_6$ angular structure
P2_Z6,\\mathbb\{Z\}_6|Z_6|Z6,/Users/igor/ClaudeAI/EDC_Project/elastic-diffusive-cosmology_repo/edc_book_2/src/sections/06_neutrinos_edge_modes.tex,323,\textbf{Key message:} PMNS angles reflect angular overlap between flavor and mass eigenstates in $\mathbb{Z}_6$ geometry.
P2_Z6,\\mathbb\{Z\}_6|Z_6|Z6,/Users/igor/ClaudeAI/EDC_Project/elastic-diffusive-cosmology_repo/edc_book_2/src/sections/06_neutrinos_edge_modes.tex,504,\mathbb{Z}_6 = \mathbb{Z}_2 \times \mathbb{Z}_3
P2_Z6,\\mathbb\{Z\}_6|Z_6|Z6,/Users/igor/ClaudeAI/EDC_Project/elastic-diffusive-cosmology_repo/edc_book_2/src/sections/06_neutrinos_edge_modes.tex,599,where $\phi$ is the angular coordinate around the $\mathbb{Z}_6$ axis.
P2_Z6,\\mathbb\{Z\}_6|Z_6|Z6,/Users/igor/ClaudeAI/EDC_Project/elastic-diffusive-cosmology_repo/edc_book_2/src/sections/06_neutrinos_edge_modes.tex,638,% Include the Z6 discrete-phase refinement (Attempt 3)
P2_Z6,\\mathbb\{Z\}_6|Z_6|Z6,/Users/igor/ClaudeAI/EDC_Project/elastic-diffusive-cosmology_repo/edc_book_2/src/sections/06_neutrinos_edge_modes.tex,640,\input{sections/ch6_pmns_attempt3_z6_refinement}
P2_Z6,\\mathbb\{Z\}_6|Z_6|Z6,/Users/igor/ClaudeAI/EDC_Project/elastic-diffusive-cosmology_repo/edc_book_2/src/sections/06_neutrinos_edge_modes.tex,711,The $\mathbb{Z}_6$ overlap structure might predict angles that cannot be
P2_Z6,\\mathbb\{Z\}_6|Z_6|Z6,/Users/igor/ClaudeAI/EDC_Project/elastic-diffusive-cosmology_repo/edc_book_2/src/sections/06_neutrinos_edge_modes.tex,740,\item \textbf{PMNS $\theta_{23}$:} Derived from $\mathbb{Z}_6$ geometry
P2_Z6,\\mathbb\{Z\}_6|Z_6|Z6,/Users/igor/ClaudeAI/EDC_Project/elastic-diffusive-cosmology_repo/edc_book_2/src/sections/06_neutrinos_edge_modes.tex,801,PMNS: $\mathbb{Z}_6$ overlap (Attempt 2) & YELLOW & \tagDc{} (OPR-13) \\
P2_Z6,\\mathbb\{Z\}_6|Z_6|Z6,/Users/igor/ClaudeAI/EDC_Project/elastic-diffusive-cosmology_repo/edc_book_2/src/sections/06_neutrinos_edge_modes.tex,802,PMNS: $\mathbb{Z}_6$ discrete phases (Attempt 3) & RED & \tagDc{} \\
P2_Z6,\\mathbb\{Z\}_6|Z_6|Z6,/Users/igor/ClaudeAI/EDC_Project/elastic-diffusive-cosmology_repo/edc_book_2/src/sections/06_neutrinos_edge_modes.tex,817,is falsified; the $\mathbb{Z}_6$ overlap model (Attempt~2) \emph{derives} the
P2_Z6,\\mathbb\{Z\}_6|Z_6|Z6,/Users/igor/ClaudeAI/EDC_Project/elastic-diffusive-cosmology_repo/edc_book_2/src/sections/ch16_opr04_delta_derivation.tex,407,\item Ratio is 12 = $Z_6 \times Z_2$ (significance unknown)
P2_Z6,\\mathbb\{Z\}_6|Z_6|Z6,/Users/igor/ClaudeAI/EDC_Project/elastic-diffusive-cosmology_repo/edc_book_2/src/sections/04_ontology.tex,99,this logic is given in the Z6~Program as Lemma~\ref{lem:charged_ground_mode}
P2_Z6,\\mathbb\{Z\}_6|Z_6|Z6,/Users/igor/ClaudeAI/EDC_Project/elastic-diffusive-cosmology_repo/edc_book_2/src/sections/04_ontology.tex,100,(Section~\ref{sec:z6_charged_sector}).
P2_Z6,\\mathbb\{Z\}_6|Z_6|Z6,/Users/igor/ClaudeAI/EDC_Project/elastic-diffusive-cosmology_repo/edc_book_2/src/sections/ch14_bvp_closure_pack.tex,670,"from BVP spectral theory, moving beyond the heuristic ``$\mathbb{Z}_6/\mathbb{Z}_2 = \mathbb{Z}_3$''"
